TARGET,ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0,112487,1,1,0,3,1,1,166,4,0,3,9,8,9160.00,9332.00,12,2,1,6,6,0.98,0.60,0,1,2,0.53,1,1,1.13
0,112551,0,0,0,2,1,1,211,25,0,0,0,8,2520.00,15376.00,14,0,0,0,0,0.16,0.67,2,0,3,0.53,0,1,0.00
1,112612,0,0,0,5,0,6,148,15,0,0,1,4,19016.00,33604.00,9,1,0,3,3,0.57,0.40,0,1,1,0.40,1,1,0.25
0,112688,0,0,0,0,19,1,439,13,0,0,5,15,41616.00,98141.00,16,2,0,4,5,0.42,0.71,0,0,3,0.71,0,0,0.33
0,112721,0,0,0,1,5,0,272,3,1,3,5,14,32672.00,62580.00,23,0,0,4,5,0.52,0.58,0,0,0,0.54,0,0,0.36
0,112800,1,1,0,2,1,0,246,9,0,2,3,9,52318.00,63845.00,13,1,0,5,5,0.82,0.67,0,0,1,0.60,1,0,0.33
0,112805,0,0,0,2,0,2,152,6,0,1,3,5,20433.00,28800.00,6,0,0,1,4,0.71,1.00,0,0,0,0.83,0,0,0.60
0,112812,0,0,0,4,0,4,111,2,1,4,4,7,24573.00,34514.00,5,2,0,4,5,0.71,0.56,0,0,2,0.78,0,0,0.57
0,112854,1,1,0,5,1,9,249,5,0,4,9,13,48956.00,77395.00,26,0,0,5,8,0.63,0.62,0,0,1,0.45,0,0,0.69
0,112860,1,1,0,10,0,11,241,5,0,3,3,3,8058.00,11261.00,14,0,0,1,1,0.72,0.25,2,2,5,0.19,3,3,1.00
1,112876,0,0,0,2,4,2,273,4,0,2,4,8,38343.00,72586.00,25,1,0,2,3,0.53,0.30,3,0,4,0.27,0,0,0.50
0,112887,1,0,0,7,0,3,134,0,2,2,5,9,12183.00,40424.00,14,0,0,2,2,0.30,0.53,0,0,2,0.53,0,0,0.56
0,112942,2,1,0,0,7,4,144,7,0,2,4,4,558.00,632.00,9,2,0,2,2,0.88,0.42,1,0,3,0.33,0,0,1.00
0,112965,3,0,0,0,17,2,216,17,0,0,2,3,24805.00,39720.00,5,0,0,0,2,0.62,0.57,0,0,0,0.43,1,0,0.67
0,112971,0,0,0,3,1,4,115,3,1,1,3,8,27704.00,40046.00,8,0,0,4,5,0.69,0.67,0,0,0,0.67,0,0,0.38
0,113029,0,0,0,3,6,5,55,1,1,5,17,17,34096.00,43773.00,17,0,0,6,7,0.78,0.79,2,0,1,0.89,0,1,1.00
0,113053,0,0,0,4,0,2,52,5,0,3,5,6,27245.00,30309.00,6,0,0,3,5,0.90,0.75,0,0,0,0.75,0,0,0.83
0,113054,0,0,0,0,8,2,196,7,0,1,6,24,18117.00,25940.00,34,0,0,6,7,0.70,0.80,0,0,0,0.69,0,0,0.25
0,113068,4,0,0,1,3,3,140,25,0,0,0,11,56954.00,108987.00,17,0,0,5,8,0.52,0.82,2,0,2,0.65,2,1,0.00
0,113081,0,0,0,8,1,3,97,2,1,3,6,7,23166.00,36436.00,17,0,0,3,4,0.64,0.42,0,0,0,0.37,0,0,0.86
0,113248,0,0,0,7,0,4,152,4,0,1,3,8,3866.00,24253.00,15,0,0,2,2,0.16,0.73,0,0,0,0.53,0,0,0.38
1,113279,2,2,0,0,16,2,117,16,0,0,4,10,15242.00,24955.00,16,0,0,3,7,0.61,0.50,3,0,0,0.50,1,0,0.40
0,113313,0,0,0,2,0,5,204,14,0,0,9,10,65202.00,77604.00,20,0,0,5,6,0.84,0.59,0,0,0,0.45,0,0,0.90
0,113348,0,0,0,0,11,1,249,7,0,3,18,37,71641.00,214892.00,48,0,0,5,7,0.33,0.86,0,0,0,0.73,0,0,0.49
1,113522,7,0,0,2,1,0,131,10,0,1,2,6,13541.00,16792.00,4,3,0,4,5,0.81,0.44,0,2,3,0.67,2,2,0.33
0,113523,0,0,0,1,1,2,152,1,1,2,5,14,39184.00,57764.00,21,0,0,4,7,0.68,0.70,0,0,0,0.61,0,0,0.36
0,113668,0,0,0,1,3,3,167,8,0,2,4,7,7138.00,10311.00,11,2,0,2,3,0.69,0.38,2,1,8,0.44,1,2,0.57
1,113713,3,3,0,12,0,22,194,4,0,4,11,12,47177.00,54200.00,29,9,1,10,11,0.87,0.36,3,2,12,0.29,3,3,0.92
0,113771,0,0,0,0,,0,106,29,0,0,0,2,0.00,1123.00,2,3,1,,,0.00,0.20,0,1,3,0.40,1,1,0.00
0,113829,0,0,0,2,1,2,219,12,0,3,8,10,17174.00,27546.00,16,1,1,5,7,0.62,0.53,3,1,3,0.53,1,3,0.80
1,113881,0,0,0,4,1,8,13,8,0,3,4,4,1928.00,3212.00,3,1,1,2,2,0.60,0.75,0,1,1,1.00,1,1,1.00
0,113895,2,0,0,5,1,9,106,9,0,4,7,3,54726.00,61601.00,11,0,0,2,3,0.89,0.43,0,0,1,0.21,0,0,2.33
0,114024,1,0,0,3,1,4,135,15,0,0,1,6,14028.00,19323.00,9,5,0,2,2,0.73,0.36,0,0,6,0.43,1,0,0.17
0,114060,0,0,0,2,1,5,150,15,0,0,4,5,34850.00,43233.00,16,0,0,4,4,0.81,0.69,0,0,0,0.31,0,0,0.80
1,114087,4,4,0,2,2,2,73,30,0,0,0,4,4396.00,6582.00,7,4,4,2,2,0.67,0.00,0,4,4,0.36,8,4,0.00
0,114102,0,0,0,1,5,0,70,6,0,2,4,4,287.00,2750.00,9,0,0,0,0,0.10,0.73,0,1,1,0.36,1,1,1.00
1,114117,4,4,0,0,18,0,185,7,0,3,3,5,1664.00,1674.00,4,4,2,4,4,0.99,0.25,2,2,6,0.63,3,3,0.60
1,114196,4,2,0,11,3,9,117,3,1,1,1,2,21678.00,25545.00,3,3,2,1,1,0.85,0.13,2,3,4,0.25,5,4,0.50
0,114269,0,0,0,1,4,1,128,4,0,1,2,10,30948.00,45052.00,17,0,0,6,7,0.69,0.47,3,0,1,0.59,0,1,0.20
0,114287,0,0,0,0,8,2,235,5,0,1,3,5,8615.00,9347.00,4,1,1,3,3,0.92,0.80,0,1,1,1.00,1,1,0.60
0,114379,4,4,0,4,2,5,157,8,0,1,2,3,4175.00,6820.00,5,2,0,1,1,0.61,0.22,0,3,4,0.33,5,3,0.67
0,114388,0,0,0,0,,0,133,11,0,1,4,3,5337.00,5979.00,6,2,0,2,2,0.89,0.40,2,0,4,0.30,0,1,1.33
0,114418,0,0,0,1,0,3,237,11,0,2,3,16,17038.00,59928.00,30,0,0,1,1,0.28,0.70,0,0,0,0.53,0,0,0.19
0,114429,1,1,0,1,6,2,165,7,0,3,4,8,20320.00,25283.00,19,0,0,3,4,0.80,0.50,0,0,6,0.40,0,0,0.50
1,114466,2,2,0,7,0,6,142,12,0,2,5,6,12107.00,12489.00,2,5,2,5,6,0.97,0.00,3,3,6,0.86,4,6,0.83
0,114480,7,6,0,1,1,0,241,16,0,0,1,4,9663.00,17132.00,8,1,0,1,3,0.56,0.17,1,1,7,0.33,6,1,0.25
0,114488,0,0,0,2,1,0,123,11,0,2,5,16,24279.00,58791.00,24,0,0,3,4,0.41,0.76,3,0,0,0.64,0,0,0.31
0,114498,0,0,0,0,,0,420,9,0,1,2,8,17413.00,30332.00,15,1,1,1,3,0.57,0.50,0,1,1,0.44,1,1,0.25
1,114599,0,0,0,5,1,7,371,14,0,0,2,29,59279.00,115198.00,34,1,0,18,23,0.51,0.74,3,1,2,0.76,1,1,0.07
1,114611,4,4,0,7,0,8,169,9,0,4,7,8,19005.00,20016.00,8,4,2,6,6,0.95,0.07,3,4,6,0.57,8,5,0.88
0,114619,0,0,0,1,4,1,121,21,0,0,3,7,7502.00,12174.00,13,0,0,4,4,0.62,0.50,3,0,0,0.50,0,0,0.43
0,114640,0,0,0,0,12,0,211,1,2,2,4,13,21125.00,24720.00,16,0,0,8,9,0.85,0.67,0,0,0,0.72,0,0,0.31
1,114644,0,0,0,5,2,3,121,2,1,2,5,8,930.00,6650.00,18,0,0,1,1,0.14,0.24,3,0,2,0.38,0,2,0.63
0,114728,0,0,0,0,10,5,37,16,0,0,3,7,15182.00,20380.00,11,0,0,2,4,0.74,0.67,0,0,0,0.47,0,0,0.43
0,114766,0,0,0,2,6,4,113,10,0,1,5,12,13494.00,28698.00,16,0,0,3,4,0.47,0.72,0,0,0,0.67,0,0,0.42
0,114913,0,0,0,2,3,2,239,3,1,5,11,24,69841.00,146083.00,35,0,0,6,8,0.48,0.79,0,0,0,0.63,0,0,0.46
0,115034,0,0,0,2,1,2,224,12,0,1,3,11,50532.00,73284.00,19,0,0,4,6,0.69,0.65,2,0,2,0.55,0,1,0.27
0,115050,0,0,0,0,21,0,180,5,0,1,3,8,15543.00,18113.00,13,0,0,3,5,0.86,0.38,1,0,0,0.50,0,0,0.38
0,115184,0,0,0,0,,0,325,17,0,0,1,4,6603.00,6896.00,2,8,4,3,4,0.96,0.09,0,4,9,0.36,4,4,0.25
1,115187,0,0,0,8,2,6,70,14,0,0,1,7,12979.00,25073.00,15,0,0,1,2,0.52,0.56,3,0,2,0.44,0,2,0.14
0,115211,2,1,0,16,1,11,298,3,1,8,14,17,11347.00,20406.00,25,0,0,3,9,0.56,0.67,0,0,1,0.63,1,0,0.82
0,115413,0,0,0,4,0,9,135,2,1,4,10,22,28916.00,50127.00,31,0,0,7,8,0.58,0.60,3,0,2,0.63,0,1,0.45
1,115448,0,0,0,3,1,5,27,18,0,0,3,3,999.00,2961.00,1,1,1,0,0,0.34,0.00,1,1,1,0.75,1,1,1.00
0,115500,0,0,0,7,1,21,183,2,1,7,13,12,21155.00,26128.00,16,1,0,7,8,0.81,0.60,2,0,1,0.48,0,1,1.08
1,115539,0,0,0,0,15,0,138,9,0,3,8,16,37137.00,54647.00,27,0,0,6,8,0.68,0.74,0,0,0,0.52,0,0,0.50
1,115575,2,2,0,10,0,20,232,5,0,2,2,12,28934.00,33103.00,17,10,8,7,7,0.87,0.18,0,9,11,0.43,10,9,0.17
0,115665,0,0,0,0,,0,276,9,0,3,6,18,23867.00,58890.00,28,0,0,2,3,0.41,0.55,0,0,0,0.58,0,0,0.33
0,115669,2,2,0,3,1,8,101,30,0,0,0,8,18173.00,30374.00,14,1,0,3,4,0.60,0.47,3,1,3,0.53,2,1,0.00
0,115748,0,0,0,2,1,2,132,8,0,1,2,4,276.00,9523.00,8,4,3,1,1,0.03,0.17,2,4,7,0.33,4,5,0.50
0,115805,0,0,0,1,1,0,322,4,0,3,9,19,16882.00,72303.00,34,0,0,2,2,0.23,0.81,0,0,0,0.53,0,0,0.47
1,115809,0,0,0,3,1,4,261,17,0,0,4,17,30315.00,78087.00,24,2,2,9,10,0.39,0.34,3,2,2,0.59,2,2,0.24
0,115846,0,0,0,4,2,5,232,3,1,3,4,7,5453.00,8680.00,10,0,0,3,3,0.63,0.70,0,0,1,0.70,0,0,0.57
0,115878,2,2,0,8,1,21,236,7,0,3,12,20,26623.00,37192.00,30,0,0,12,16,0.72,0.76,1,0,1,0.61,2,0,0.60
0,115951,0,0,0,2,0,0,108,7,0,1,2,3,2075.00,3026.00,10,0,0,1,2,0.69,0.27,0,0,1,0.27,0,0,0.67
1,115981,0,0,0,0,13,1,99,3,1,2,17,18,30692.00,35194.00,17,2,1,12,14,0.87,0.85,2,1,2,0.90,1,2,0.94
0,116002,1,1,0,1,6,0,106,17,0,0,1,1,16688.00,19951.00,2,1,0,1,1,0.84,0.33,0,1,1,0.33,2,1,1.00
0,116026,0,0,0,2,0,2,396,14,0,0,1,1,0.00,0.00,5,2,0,0,0,0.00,0.25,0,1,4,0.13,1,1,1.00
0,116027,1,1,0,4,3,6,107,9,0,2,5,4,14441.00,17727.00,8,0,0,3,3,0.81,0.56,0,0,0,0.44,1,0,1.25
0,116082,0,0,0,1,3,1,205,26,0,0,0,7,19021.00,37463.00,12,0,0,3,3,0.51,0.36,0,1,1,0.50,1,1,0.00
0,116146,4,3,0,0,7,0,180,26,0,0,0,1,4423.00,9158.00,3,1,0,0,0,0.48,0.14,0,0,3,0.14,1,0,0.00
0,116184,12,12,0,40,1,21,39,5,0,2,2,1,11506.00,11809.00,2,2,1,1,1,0.97,0.33,0,1,2,0.17,10,1,2.00
0,116199,0,0,0,4,3,7,167,5,0,6,10,22,41779.00,63698.00,34,0,0,11,19,0.66,0.74,3,0,2,0.65,0,0,0.45
0,116205,0,0,0,2,6,8,152,48,0,0,0,2,6491.00,6500.00,4,1,0,1,1,1.00,0.60,0,0,1,0.40,0,0,0.00
0,116280,0,0,0,8,2,5,171,2,2,4,8,9,51624.00,57483.00,15,0,0,4,4,0.90,0.67,0,0,1,0.50,0,0,0.89
0,116401,0,0,0,1,1,0,393,11,0,2,2,6,9886.00,11887.00,7,0,0,4,5,0.83,0.71,0,0,1,0.86,0,0,0.33
0,116418,0,0,0,0,10,0,259,21,0,0,5,13,40064.00,51874.00,25,0,0,6,9,0.77,0.40,3,0,1,0.52,0,1,0.38
1,116449,0,0,0,1,2,0,129,13,0,0,3,21,25216.00,50688.00,36,0,0,7,8,0.50,0.76,0,0,0,0.57,0,0,0.14
1,116452,0,0,0,6,1,4,189,7,0,1,2,7,32101.00,54546.00,10,2,0,3,3,0.59,0.20,3,1,3,0.47,1,2,0.29
1,116460,0,0,0,3,0,2,28,3,1,4,9,10,29614.00,35991.00,6,3,0,7,8,0.82,0.40,3,1,4,0.67,1,4,0.90
0,116561,5,3,0,9,0,12,120,14,0,0,3,2,5011.00,6644.00,11,0,0,1,1,0.75,0.36,2,2,4,0.18,3,3,1.50
0,116598,0,0,0,0,,0,19,12,0,1,2,2,16277.00,17379.00,2,0,0,1,1,0.94,1.00,0,0,0,1.00,0,0,1.00
0,116624,0,0,0,3,3,0,348,6,0,1,4,9,5666.00,25484.00,19,1,1,1,1,0.22,0.65,0,1,1,0.45,1,1,0.44
0,116907,4,2,0,4,1,7,168,9,0,3,5,14,40298.00,51082.00,21,1,1,5,6,0.79,0.75,0,1,3,0.58,1,1,0.36
0,116915,0,0,0,4,0,2,226,19,0,0,1,11,15243.00,40792.00,16,0,0,2,3,0.37,0.69,1,0,0,0.69,0,0,0.09
0,116954,0,0,0,6,0,6,114,15,0,0,5,15,7969.00,21226.00,26,0,0,3,4,0.38,0.39,3,0,2,0.54,0,1,0.33
0,117120,0,0,0,9,0,2,199,14,0,0,5,7,51851.00,53181.00,28,2,0,2,4,0.98,0.31,3,0,5,0.20,0,3,0.71
0,117219,0,0,0,4,0,5,108,5,0,2,2,4,32197.00,37881.00,13,0,0,2,3,0.85,0.62,0,0,0,0.31,0,0,0.50
0,117262,0,0,0,3,0,5,120,5,0,4,18,35,74385.00,137980.00,53,0,0,8,9,0.54,0.72,0,0,0,0.65,0,0,0.51
0,117324,0,0,0,1,6,1,117,17,0,0,2,13,21767.00,37283.00,17,0,0,5,6,0.58,0.78,0,0,0,0.72,0,0,0.15
0,117357,0,0,0,0,,0,164,3,1,4,6,6,11207.00,19296.00,26,0,0,2,2,0.58,0.13,0,0,3,0.19,0,0,1.00
0,117377,1,1,0,8,0,10,249,4,0,4,7,8,2059.00,4032.00,21,1,0,2,3,0.51,0.48,0,0,5,0.35,1,0,0.88
0,117449,3,2,0,2,3,0,247,3,1,1,1,2,260.00,271.00,9,3,1,1,1,0.96,0.00,3,2,9,0.15,3,4,0.50
0,117453,0,0,0,0,8,5,176,6,0,3,5,6,7220.00,8157.00,10,2,0,4,5,0.89,0.44,0,1,2,0.38,1,1,0.83
0,117455,0,0,0,0,,0,306,13,0,0,3,8,6580.00,7269.00,7,1,0,5,6,0.91,0.44,3,0,4,0.89,0,3,0.38
0,117573,3,0,0,1,4,2,292,6,0,2,2,6,13952.00,16381.00,12,1,1,2,3,0.85,0.36,1,2,3,0.43,4,2,0.33
0,117576,0,0,0,1,1,2,199,24,0,0,1,4,1788.00,2960.00,6,1,0,1,1,0.60,0.57,0,0,2,0.57,0,0,0.25
0,117577,0,0,0,0,,0,220,130,0,0,0,1,,,2,0,0,,,,1.00,0,0,0,0.50,0,0,0.00
0,117632,0,0,0,3,0,0,303,18,0,0,3,13,65507.00,77801.00,25,0,0,6,7,0.84,0.43,1,1,6,0.46,1,1,0.23
0,117672,14,12,0,1,1,2,246,7,0,3,4,6,4741.00,7836.00,7,2,1,3,3,0.61,0.33,2,1,5,0.67,8,2,0.67
0,117730,12,2,0,1,6,0,118,4,0,1,2,3,950.00,1585.00,3,1,0,1,1,0.60,0.60,0,0,1,0.60,0,0,0.67
0,117751,0,0,0,0,24,0,187,5,0,2,4,21,27440.00,34968.00,33,0,0,11,12,0.78,0.47,3,1,2,0.58,1,1,0.19
0,117857,0,0,0,1,1,1,340,3,1,2,3,8,2098.00,9125.00,18,1,0,1,1,0.23,0.42,3,0,6,0.33,0,1,0.38
0,117953,0,0,0,10,0,11,132,4,0,6,10,17,20273.00,26618.00,28,1,0,10,12,0.76,0.63,0,1,3,0.57,1,1,0.59
0,117992,0,0,0,1,1,0,20,13,0,0,3,3,11029.00,13494.00,3,0,0,2,2,0.82,0.67,0,0,0,1.00,0,0,1.00
0,118027,0,0,0,1,1,1,259,6,0,5,9,18,32862.00,65135.00,34,0,0,8,9,0.50,0.80,0,0,0,0.51,0,0,0.50
0,118110,0,0,0,1,1,1,198,26,0,0,0,5,9735.00,19275.00,13,0,0,0,2,0.51,0.64,0,0,0,0.36,0,0,0.00
0,118176,1,0,0,4,1,2,30,8,0,1,1,2,22096.00,40056.00,2,0,0,0,1,0.55,1.00,0,0,0,1.00,0,0,0.50
0,118203,0,0,0,7,0,9,118,8,0,1,2,3,16649.00,31340.00,5,3,0,2,2,0.53,0.63,0,0,3,0.38,0,0,0.67
0,118247,3,2,0,6,1,5,94,11,0,1,2,2,0.00,0.00,9,2,1,,,0.00,0.27,0,1,4,0.18,2,1,1.00
0,118345,0,0,0,2,1,4,169,4,0,2,3,5,15456.00,29504.00,11,0,0,2,3,0.52,0.38,0,0,0,0.38,0,0,0.60
1,118377,2,2,0,2,0,1,273,71,0,0,0,12,15838.00,39254.00,14,0,0,3,5,0.40,0.27,3,0,1,0.80,0,0,0.00
0,118441,1,0,0,1,5,0,420,5,0,1,1,10,22046.00,36611.00,19,1,0,2,4,0.60,0.52,1,1,3,0.48,2,1,0.10
0,118450,1,1,0,0,14,2,302,6,0,1,3,6,974.00,4411.00,15,4,4,2,2,0.22,0.25,2,5,12,0.30,6,6,0.50
1,118560,0,0,0,5,3,0,105,13,0,0,10,10,18098.00,21118.00,12,2,2,8,9,0.86,0.47,3,3,3,0.67,3,3,1.00
0,118602,2,1,0,5,0,10,77,5,0,3,7,6,9616.00,12652.00,11,0,0,4,5,0.76,0.73,0,0,0,0.55,0,0,1.17
0,118614,0,0,0,2,0,1,147,8,0,1,2,10,29866.00,42543.00,13,1,0,4,5,0.70,0.67,0,0,1,0.67,0,0,0.20
0,118653,1,1,0,2,1,3,130,20,0,0,3,6,15384.00,18030.00,7,2,1,4,5,0.85,0.60,0,1,4,0.60,1,1,0.50
0,118718,0,0,0,1,1,1,303,8,0,2,4,9,14254.00,28585.00,22,0,0,2,3,0.50,0.48,0,0,0,0.36,0,0,0.44
0,118761,0,0,0,1,5,2,171,5,0,1,9,11,14914.00,57714.00,16,0,0,4,4,0.26,0.65,0,0,0,0.65,0,0,0.82
0,118847,0,0,0,5,1,2,261,4,0,1,6,11,11012.00,59611.00,18,0,0,1,1,0.18,0.68,0,0,0,0.58,0,0,0.55
0,118864,0,0,0,4,1,4,188,3,1,2,3,10,56017.00,79863.00,18,0,0,2,5,0.70,0.74,0,0,0,0.53,0,0,0.30
0,118905,0,0,0,0,20,0,235,30,0,0,0,1,0.00,0.00,10,1,1,0,0,0.00,0.08,3,1,5,0.08,1,3,0.00
0,119062,10,10,0,4,1,2,293,4,0,1,2,5,790.00,5657.00,15,4,4,1,1,0.14,0.42,0,6,6,0.26,15,6,0.40
0,119116,1,0,0,2,0,2,219,8,0,1,5,9,7850.00,10158.00,19,2,1,6,7,0.77,0.32,2,2,5,0.41,2,3,0.56
0,119130,1,0,0,0,11,1,138,3,1,2,6,8,31919.00,43917.00,32,0,0,5,5,0.73,0.50,0,0,0,0.22,0,0,0.75
0,119146,0,0,0,9,1,9,172,7,0,1,5,16,35845.00,58063.00,22,0,0,3,9,0.62,0.58,3,0,0,0.62,0,0,0.31
0,119238,5,5,0,4,1,3,72,5,0,1,1,2,0.00,0.00,4,1,1,,,0.00,0.33,0,1,2,0.33,3,1,0.50
0,119286,0,0,0,3,6,1,170,23,0,0,2,10,22380.00,31539.00,17,0,0,6,7,0.71,0.50,0,0,1,0.45,0,0,0.20
0,119473,0,0,0,0,22,0,350,21,0,0,1,10,16440.00,33446.00,10,0,0,2,3,0.49,0.91,0,0,0,0.91,0,0,0.10
0,119533,0,0,0,1,5,1,116,4,0,1,1,1,,,4,0,0,,,,0.25,0,1,1,0.25,1,1,1.00
1,119696,3,1,0,0,,0,41,10,0,1,2,3,23653.00,24856.00,2,0,0,3,3,0.95,0.33,0,1,1,1.00,3,1,0.67
0,119719,0,0,0,0,,0,462,3,1,1,2,7,12440.00,20447.00,8,0,0,2,4,0.61,0.67,0,0,0,0.78,0,0,0.29
0,119781,1,1,0,5,1,6,38,2,1,2,8,8,23236.00,34932.00,8,0,0,4,6,0.67,0.80,0,0,0,0.80,0,0,1.00
0,119822,0,0,0,1,2,2,137,7,0,2,6,5,46561.00,50671.00,14,0,0,3,3,0.92,0.63,0,0,1,0.31,0,0,1.20
1,119867,0,0,0,2,1,1,131,4,0,2,2,3,1302.00,1502.00,2,1,1,2,2,0.87,0.67,0,1,1,1.00,1,1,0.67
0,119973,1,1,0,3,1,3,263,4,0,2,5,11,43989.00,51272.00,25,0,0,7,7,0.86,0.64,2,0,1,0.44,0,1,0.45
0,119996,0,0,0,1,3,0,306,7,0,2,3,10,28477.00,49436.00,19,0,0,2,5,0.58,0.45,0,0,0,0.45,0,0,0.30
1,120022,0,0,0,11,1,7,39,4,0,1,8,19,14383.00,30938.00,22,0,0,5,9,0.46,0.86,3,0,0,0.86,0,0,0.42
0,120034,0,0,0,3,1,3,249,44,0,0,0,2,1172.00,4550.00,3,2,0,0,1,0.26,0.33,0,0,3,0.33,0,0,0.00
0,120092,0,0,0,1,6,1,222,5,0,4,9,9,17212.00,29221.00,26,0,0,1,4,0.59,0.55,0,0,0,0.31,0,0,1.00
0,120193,0,0,0,1,5,0,385,10,0,2,9,14,58403.00,68842.00,24,0,0,5,6,0.85,0.68,0,0,0,0.56,0,0,0.64
0,120251,0,0,0,3,1,1,269,24,0,0,1,5,13716.00,26888.00,5,0,0,0,1,0.51,0.83,0,0,0,0.83,0,0,0.20
0,120268,0,0,0,11,0,17,152,1,1,4,9,14,45221.00,77512.00,31,0,0,4,5,0.58,0.66,0,0,0,0.44,0,0,0.64
1,120342,0,0,0,2,1,1,190,7,0,1,5,17,40294.00,72769.00,22,1,0,6,6,0.55,0.67,3,0,1,0.63,0,1,0.29
0,120390,0,0,0,2,1,2,149,4,0,1,1,10,7809.00,42787.00,14,0,0,1,1,0.18,0.69,0,0,0,0.63,0,0,0.10
0,120571,0,0,0,3,1,3,121,4,0,3,6,13,29972.00,36716.00,19,0,0,4,7,0.82,0.80,0,0,3,0.65,0,0,0.46
0,120587,1,1,0,4,0,4,127,5,0,2,5,4,3616.00,10328.00,10,0,0,1,2,0.35,0.80,0,0,1,0.40,0,0,1.25
0,120609,0,0,0,0,,0,150,12,0,3,4,8,9287.00,20050.00,8,1,0,2,4,0.46,0.80,0,1,1,0.80,1,1,0.50
1,120796,0,0,0,0,16,0,89,26,0,0,0,6,8293.00,10224.00,12,1,1,3,3,0.81,0.22,3,5,7,0.33,5,7,0.00
0,120821,4,1,0,12,0,14,134,6,0,2,4,3,24264.00,25848.00,9,5,1,2,2,0.94,0.33,0,2,6,0.20,2,2,1.33
1,120827,0,0,0,7,0,6,240,9,0,1,7,11,41839.00,47603.00,16,0,0,5,6,0.88,0.71,2,2,3,0.65,2,3,0.64
0,120864,0,0,0,0,,0,160,11,0,1,4,10,15070.00,20296.00,10,0,0,3,3,0.74,1.00,0,0,0,1.00,0,0,0.40
0,120865,6,2,0,7,1,15,60,1,2,2,4,4,3723.00,7106.00,3,1,0,2,2,0.52,0.29,0,0,1,0.57,1,0,1.00
0,120921,2,1,0,1,4,3,217,19,0,0,2,5,8727.00,10559.00,21,0,0,3,4,0.83,0.71,0,0,0,0.24,1,0,0.40
0,120930,0,0,0,4,2,6,171,4,0,3,3,9,6986.00,8525.00,26,3,1,4,5,0.82,0.50,0,1,7,0.30,1,1,0.33
0,120964,0,0,0,2,0,3,277,16,0,0,4,3,21775.00,29297.00,15,0,0,0,1,0.74,0.80,0,0,0,0.20,0,0,1.33
0,120973,0,0,0,1,3,1,386,3,1,1,1,21,48127.00,61937.00,22,0,0,6,9,0.78,0.63,3,0,1,0.88,0,0,0.05
0,121067,4,2,0,0,7,1,75,7,0,2,3,5,27826.00,68301.00,9,1,1,0,2,0.41,0.70,0,1,1,0.50,5,1,0.60
0,121080,3,0,0,2,1,3,146,63,0,0,0,1,,,3,0,0,,,,0.33,0,0,1,0.33,1,0,0.00
0,121154,0,0,0,0,,0,137,32,0,0,0,5,24011.00,29396.00,10,0,0,3,3,0.82,0.60,0,0,0,0.50,0,0,0.00
0,121155,1,1,0,2,1,0,393,20,0,0,3,11,38049.00,56317.00,11,0,0,6,8,0.68,0.91,0,0,0,1.00,1,0,0.27
0,121221,0,0,0,2,0,1,163,11,0,1,2,8,17556.00,37345.00,9,0,0,2,3,0.47,0.78,1,0,2,0.89,0,0,0.25
0,121258,1,1,0,3,1,1,103,1,3,5,8,25,37451.00,65678.00,27,2,2,5,7,0.57,0.38,3,2,2,0.60,3,2,0.32
0,121280,0,0,0,4,0,2,78,11,0,1,1,3,11495.00,19586.00,8,2,1,0,1,0.59,0.33,0,2,3,0.25,2,2,0.33
0,121294,0,0,0,3,1,1,186,10,0,3,8,24,24360.00,80299.00,33,0,0,4,8,0.30,0.69,0,0,0,0.67,0,0,0.33
1,121303,0,0,0,1,0,4,232,42,0,0,0,10,23408.00,30317.00,15,1,1,5,5,0.77,0.71,0,1,2,0.59,1,1,0.00
0,121426,3,3,0,0,19,1,223,4,0,1,3,8,43900.00,65674.00,14,0,0,3,3,0.67,0.79,0,0,0,0.57,2,0,0.38
0,121565,0,0,0,0,13,0,184,5,0,2,4,11,27536.00,82181.00,17,0,0,0,3,0.34,0.61,0,0,0,0.61,0,0,0.36
0,121757,0,0,0,4,1,5,111,16,0,0,1,6,4461.00,13084.00,10,0,0,1,2,0.34,0.45,1,0,0,0.55,0,0,0.17
0,121766,0,0,0,4,3,0,110,4,0,1,2,7,28661.00,29632.00,15,1,0,5,5,0.97,0.25,3,6,9,0.44,6,6,0.29
1,121831,2,2,0,11,0,9,188,13,0,0,2,4,4034.00,6871.00,10,3,1,1,3,0.59,0.20,0,1,8,0.27,1,1,0.50
0,121847,0,0,0,2,1,1,52,7,0,1,1,2,2063.00,2388.00,1,2,2,1,1,0.86,0.33,0,2,2,0.67,2,2,0.50
0,121874,0,0,0,1,1,2,110,2,3,8,9,9,15711.00,21784.00,28,0,0,4,4,0.72,0.41,2,2,7,0.24,2,3,1.00
0,121933,0,0,0,2,0,4,134,25,0,0,0,6,7341.00,17127.00,10,1,0,2,3,0.43,0.31,2,0,5,0.46,0,1,0.00
